Epoch,Error Vs Epoch (Binary Representation)
2444,0.48023964551456816
2445,0.47917272902429153
2446,0.4781035710996573
2447,0.47703219664421337
2448,0.4759586309558207
2449,0.4748828997222271
2450,0.47380502901651605
2451,0.4727250452924359
2452,0.4716429753796177
2453,0.47055884647867263
2454,0.4694726861561808
2455,0.4683845223395718
2456,0.46729438331189227
2457,0.4662022977064756
2458,0.46510829450150454
2459,0.4640124030144758
2460,0.4629146528965665
2461,0.46181507412690687
2462,0.46071369700676107
2463,0.4596105521536157
2464,0.4585056704951858
2465,0.45739908326333256
2466,0.45629082198790166
2467,0.4551809184904819
2468,0.4540694048780892
2469,0.45295631353677485
2470,0.4518416771251639
2471,0.4507255285679272
2472,0.4496079010491861
2473,0.448488828005856
2474,0.4473683431209293
2475,0.4462464803167032
2476,0.4451232737479507
2477,0.4439987577950446
2478,0.44287296705702706
2479,0.4417459363446393
2480,0.44061770067330464
2481,0.43948829525607236
2482,0.43835775549652567
2483,0.43722611698165303
2484,0.4360934154746877
2485,0.43495968690792025
2486,0.433824967375483
2487,0.43268929312611076
2488,0.43155270055588274
2489,0.4304152262009437
2490,0.42927690673021074
2491,0.42813777893806887
2492,0.42699787973705383
2493,0.42585724615053067
2494,0.4247159153053634
2495,0.42357392442458763
2496,0.4224313108200794
2497,0.42128811188522997
2498,0.42014436508762415
2499,0.4190001079617299
2500,0.4178553781015947
2501,0.41671021315355933
2502,0.4155646508089844
2503,0.41441872879699715
2504,0.41327248487725704
2505,0.4121259568327481
2506,0.41097918246259224
2507,0.40983219957489314
2508,0.40868504597961225
2509,0.40753775948147286
2510,0.4063903778729025
2511,0.4052429389270117
2512,0.4040954803906126
2513,0.402948039977277
2514,0.4018006553604426
2515,0.40065336416656044
2516,0.3995062039682937
2517,0.3983592122777646
2518,0.39721242653985567
2519,0.3960658841255621
2520,0.39491962232540545
2521,0.3937736783428998
2522,0.3926280892880796
2523,0.39148289217109444
2524,0.3903381238958584
2525,0.3891938212537738
2526,0.3880500209175169
2527,0.3869067594348947
2528,0.3857640732227714
2529,0.38462199856106843
2530,0.3834805715868377
2531,0.3823398282884099
2532,0.3811998044996213
2533,0.38006053589411715
2534,0.3789220579797364
2535,0.37778440609297764
2536,0.37664761539354574
2537,0.3755117208589863
2538,0.374376757279401
2539,0.37324275925225137
2540,0.37210976117725164
2541,0.37097779725134616
2542,0.3698469014637805
2543,0.36871710759126175
2544,0.3675884491932096
2545,0.3664609596071012
2546,0.3653346719439097
2547,0.36420961908363564
2548,0.36308583367093566
2549,0.36196334811084485
2550,0.36084219456459576
2551,0.35972240494553864
2552,0.3586040109151512
2553,0.35748704387915586
2554,0.356371534983729
2555,0.35525751511181314
2556,0.35414501487952543
2557,0.3530340646326709
2558,0.3519246944433501
2559,0.35081693410667253
2560,0.3497108131375663
2561,0.34860636076769247
2562,0.3475036059424574
2563,0.34640257731812774
2564,0.3453033032590441
2565,0.34420581183494064
2566,0.3431101308183593
2567,0.3420162876821689
2568,0.34092430959718395
2569,0.3398342234298834
2570,0.338746055740229
2571,0.33765983277958433
2572,0.33657558048873354
2573,0.33549332449599817
2574,0.3344130901154528
2575,0.3333349023452391
2576,0.33225878586597873
2577,0.3311847650392808
2578,0.3301128639063471
2579,0.32904310618667354
2580,0.32797551527684865
2581,0.32691011424944033
2582,0.3258469258519843
2583,0.32478597250606006
2584,0.3237272763064617
2585,0.3226708590204582
2586,0.3216167420871469
2587,0.3205649466168935
2588,0.31951549339086255
2589,0.3184684028606368
2590,0.3174236951479208
2591,0.31638139004432997
2592,0.31534150701126934
2593,0.31430406517988924
2594,0.31326908335112735
2595,0.3122365799958333
2596,0.3112065732549695
2597,0.3101790809398946
2598,0.30915412053272456
2599,0.308131709186768
2600,0.3071118637270404
2601,0.3060946006508506
2602,0.3050799361284611
2603,0.3040678860038205
2604,0.30305846579536566
2605,0.30205169069689447
2606,0.3010475755785048
2607,0.30004613498760213
2608,0.29904738314997176
2609,0.29805133397091443
2610,0.29705800103644464
2611,0.296067397614553
2612,0.29507953665652475
2613,0.29409443079831976
2614,0.29311209236200775
2615,0.29213253335726186
2616,0.29115576548290484
2617,0.2901818001285089
2618,0.2892106483760488
2619,0.28824232100160335
2620,0.28727682847710645
2621,0.286314180972148
2622,0.28535438835581894
2623,0.28439746019860096
2624,0.28344340577430216
2625,0.2824922340620336
2626,0.2815439537482267
2627,0.2805985732286906
2628,0.27965610061070767
2629,0.27871654371516696
2630,0.277779910078731
2631,0.2768462069560392
2632,0.2759154413219437
2633,0.2749876198737762
2634,0.27406274903364575
2635,0.2731408349507666
2636,0.27222188350381077
2637,0.2713059003032932
2638,0.2703928906939757
2639,0.26948285975729885
2640,0.26857581231383754
2641,0.2676717529257757
2642,0.2667706858994032
2643,0.26587261528763234
2644,0.2649775448925319
2645,0.26408547826787904
2646,0.26319641872172606
2647,0.2623103693189843
2648,0.26142733288401965
2649,0.26054731200326114
2650,0.2596703090278235
2651,0.2587963260761375
2652,0.2579253650365903
2653,0.25705742757017724
2654,0.256192515113158
2655,0.2553306288797206
2656,0.25447176986465136
2657,0.2536159388460102
2658,0.2527631363878074
2659,0.2519133628426867
2660,0.25106661835460764
2661,0.2502229028615308
2662,0.24938221609810157
2663,0.24854455759833666
2664,0.24770992669830533
2665,0.2468783225388112
2666,0.2460497440680704
2667,0.24522419004438667
2668,0.24440165903882058
2669,0.2435821494378554
2670,0.24276565944605666
2671,0.2419521870887241
2672,0.24114173021453783
2673,0.2403342864981973
2674,0.23952985344304883
2675,0.23872842838370764
2676,0.23793000848866835
2677,0.23713459076290522
2678,0.23634217205046174
2679,0.23555274903703075
2680,0.23476631825251953
2681,0.2339828760736045
2682,0.23320241872627245
2683,0.23242494228835014
2684,0.23165044269201668
2685,0.2308789157263042
2686,0.23011035703958377
2687,0.22934476214203578
2688,0.2285821264081039
2689,0.22782244507893468
2690,0.2270657132648004
2691,0.22631192594750418
2692,0.2255610779827711
2693,0.2248131641026179
2694,0.22406817891770842
2695,0.22332611691969026
2696,0.22258697248351367
2697,0.22185073986972967
2698,0.22111741322677306
2699,0.22038698659322384
2700,0.21965945390005087
2701,0.21893480897283546
2702,0.21821304553397644
2703,0.21749415720487303
2704,0.21677813750809133
2705,0.2160649798695083
2706,0.21535467762043545
2707,0.21464722399972258
2708,0.21394261215584254
2709,0.213240835148953
2710,0.21254188595293722
2711,0.21184575745742756
2712,0.2111524424698032
2713,0.2104619337171712
2714,0.20977422384832278
2715,0.2090893054356707
2716,0.20840717097716502
2717,0.20772781289818687
2718,0.20705122355342148
2719,0.20637739522870974
2720,0.20570632014287854
2721,0.20503799044954887
2722,0.2043723982389244
2723,0.20370953553955629
2724,0.20304939432008878
2725,0.20239196649098198
2726,0.20173724390621398
2727,0.2010852183649613
2728,0.20043588161325956
2729,0.1997892253456396
2730,0.1991452412067461
2731,0.1985039207929336
2732,0.19786525565384025
2733,0.197229237293943
2734,0.1965958571740901
2735,0.19596510671301304
2736,0.19533697728881877
2737,0.19471146024046038
2738,0.19408854686918675
2739,0.19346822843997383
2740,0.19285049618293237
2741,0.19223534129469827
2742,0.1916227549398022
2743,0.19101272825201768
2744,0.19040525233569028
2745,0.1898003182670488
2746,0.1891979170954918
2747,0.18859803984486195
2748,0.1880006775146933
2749,0.187405821081445
2750,0.18681346149971312
2751,0.18622358970342404
2752,0.1856361966070096
2753,0.18505127310656264
2754,0.18446881008097415
2755,0.18388879839305355
2756,0.1833112288906277
2757,0.18273609240762456
2758,0.1821633797651387
2759,0.1815930817724759
2760,0.18102518922818533
2761,0.1804596929210691
2762,0.17989658363117783
2763,0.17933585213078745
2764,0.17877748918536093
2765,0.17822148555449002
2766,0.17766783199282304
2767,0.17711651925097632
2768,0.17656753807642586
2769,0.17602087921438758
2770,0.1754765334086778
2771,0.17493449140256057
2772,0.17439474393957644
2773,0.17385728176435977
2774,0.17332209562343565
2775,0.17278917626600748
2776,0.17225851444472307
2777,0.17173010091643243
2778,0.17120392644292576
2779,0.1706799817916608
2780,0.1701582577364723
2781,0.1696387450582706
2782,0.16912143454572381
2783,0.16860631699592854
2784,0.16809338321506415
2785,0.16758262401903623
2786,0.1670740302341051
2787,0.16656759269750143
2788,0.16606330225803034
2789,0.16556114977666003
2790,0.16506112612710014
2791,0.16456322219636682
2792,0.1640674288853351
2793,0.16357373710927992
2794,0.1630821377984043
2795,0.16259262189835605
2796,0.16210518037073365
2797,0.16161980419357852
2798,0.16113648436185946
2799,0.16065521188794088
2800,0.16017597780204537
2801,0.15969877315270156
2802,0.15922358900718264
2803,0.15875041645193505
2804,0.1582792465929946
2805,0.1578100705563951
2806,0.15734287948856426
2807,0.15687766455671182
2808,0.1564144169492058
2809,0.1559531278759407
2810,0.1554937885686956
2811,0.15503639028148256
2812,0.15458092429088666
2813,0.15412738189639472
2814,0.15367575442071868
2815,0.15322603321010728
2816,0.1527782096346491
2817,0.152332275088569
2818,0.15188822099051463
2819,0.1514460387838347
2820,0.15100571993684928
2821,0.15056725594311282
2822,0.15013063832166865
2823,0.14969585861729395
2824,0.14926290840074172
2825,0.14883177926896995
2826,0.14840246284536665
2827,0.14797495077996708
2828,0.1475492347496628
2829,0.1471253064584045
2830,0.14670315763739852
2831,0.1462827800452947
2832,0.14586416546836997
2833,0.1454473057207027
2834,0.14503219264434344
2835,0.14461881810947658
2836,0.14420717401457847
2837,0.14379725228656626
2838,0.14338904488094426
2839,0.14298254378194186
2840,0.14257774100264634
2841,0.14217462858512997
2842,0.14177319860057225
2843,0.14137344314937556
2844,0.14097535436127553
2845,0.14057892439544795
2846,0.14018414544060714
2847,0.13979100971510197
2848,0.1393995094670065
2849,0.1390096369742041
2850,0.13862138454446918
2851,0.13823474451554127
2852,0.1378497092551975
2853,0.13746627116131854
2854,0.1370844226619504
2855,0.13670415621536253
2856,0.13632546431010123
2857,0.13594833946503765
2858,0.13557277422941494
2859,0.13519876118288737
2860,0.1348262929355585
2861,0.13445536212801393
2862,0.1340859614313505
2863,0.13371808354720213
2864,0.13335172120776195
2865,0.13298686717580066
2866,0.13262351424468125
2867,0.1322616552383708
2868,0.131901283011448
2869,0.1315423904491087
2870,0.13118497046716748
2871,0.13082901601205538
2872,0.1304745200608163
2873,0.13012147562109877
2874,0.12976987573114557
2875,0.12941971345978
2876,0.1290709819063901
2877,0.12872367420090963
2878,0.12837778350379547
2879,0.12803330300600443
2880,0.12769022592896562
2881,0.12734854552455105
2882,0.12700825507504387
2883,0.1266693478931039
2884,0.12633181732173168
2885,0.12599565673422752
2886,0.12566085953415276
2887,0.1253274191552849
2888,0.12499532906157208
2889,0.12466458274708653
2890,0.12433517373597347
2891,0.12400709558240083
2892,0.12368034187050453
2893,0.12335490621433376
2894,0.12303078225779329
2895,0.12270796367458511
2896,0.12238644416814662
2897,0.12206621747158874
2898,0.12174727734763166
2899,0.12142961758853832
2900,0.12111323201604854
2901,0.12079811448130859
2902,0.12048425886480149
2903,0.12017165907627501
2904,0.11986030905466913
2905,0.11955020276804007
2906,0.11924133421348537
2907,0.11893369741706647
2908,0.11862728643372998
2909,0.1183220953472279
2910,0.11801811827003722
2911,0.11771534934327732
2912,0.11741378273662721
2913,0.11711341264824102
2914,0.11681423330466276
2915,0.11651623896074015
2916,0.1162194238995369
2917,0.11592378243224545
2918,0.11562930889809658
2919,0.11533599766427005
2920,0.11504384312580387
2921,0.1147528397055021
2922,0.11446298185384239
2923,0.11417426404888267
2924,0.11388668079616746
2925,0.11360022662863263
2926,0.11331489610650997
2927,0.1130306838172315
2928,0.11274758437533175
2929,0.11246559242235138
2930,0.11218470262673874
2931,0.111904909683751
2932,0.11162620831535588
2933,0.11134859327013083
2934,0.11107205932316411
2935,0.11079660127595317
2936,0.11052221395630449
2937,0.11024889221823125
2938,0.10997663094185225
2939,0.10970542503328881
2940,0.10943526942456272
2941,0.10916615907349261
2942,0.10889808896359168
2943,0.10863105410396225
2944,0.10836504952919383
2945,0.10810007029925749
2946,0.1078361114994017
2947,0.10757316824004799
2948,0.10731123565668517
2949,0.10705030890976502
2950,0.10679038318459641
2951,0.1065314536912398
2952,0.10627351566440185
2953,0.10601656436332926
2954,0.10576059507170263
2955,0.10550560309753092
2956,0.10525158377304453
2957,0.1049985324545899
2958,0.10474644452252241
2959,0.10449531538110018
2960,0.10424514045837781
2961,0.10399591520609945
2962,0.10374763509959277
2963,0.10350029563766226
2964,0.10325389234248236
2965,0.10300842075949129
2966,0.10276387645728474
2967,0.10252025502750879
2968,0.10227755208475445
2969,0.10203576326644989
2970,0.10179488423275566
2971,0.10155491066645775
2972,0.10131583827286142
2973,0.10107766277968544
2974,0.10084037993695599
2975,0.10060398551690106
2976,0.10036847531384457
2977,0.10013384514410101
2978,0.09990009084587015
2979,0.09966720827913131
2980,0.0994351933255389
2981,0.09920404188831715
2982,0.0989737498921554
2983,0.09874431328310408
2984,0.09851572802846903
2985,0.09828799011670908
2986,0.09806109555733067
2987,0.09783504038078485
2988,0.09760982063836364
2989,0.09738543240209624
2990,0.09716187176464683
2991,0.0969391348392108
2992,0.09671721775941325
2993,0.09649611667920532
2994,0.0962758277727629
2995,0.0960563472343853
2996,0.09583767127839196
2997,0.09561979613902337
2998,0.09540271807033814
2999,0.0951864333461133
3000,0.09497093825974334
3001,0.09475622912414047
3002,0.09454230227163467
3003,0.09432915405387347
3004,0.09411678084172348
3005,0.09390517902517079
3006,0.09369434501322278
3007,0.09348427523380973
3008,0.09327496613368605
3009,0.09306641417833358
3010,0.0928586158518635
3011,0.09265156765691929
3012,0.09244526611458054
3013,0.09223970776426602
3014,0.09203488916363764
3015,0.09183080688850462
3016,0.09162745753272862
3017,0.09142483770812827
3018,0.09122294404438426
3019,0.09102177318894551
3020,0.0908213218069348
3021,0.09062158658105522
3022,0.0904225642114967
3023,0.09022425141584363
3024,0.09002664492898137
3025,0.0898297415030048
3026,0.08963353790712582
3027,0.08943803092758254
3028,0.089243217367548
3029,0.08904909404703876
3030,0.08885565780282481
3031,0.08866290548834034
3032,0.08847083397359282
3033,0.08827944014507487
3034,0.08808872090567423
3035,0.08789867317458604
3036,0.08770929388722466
3037,0.08752057999513524
3038,0.08733252846590733
3039,0.08714513628308673
3040,0.08695840044608977
3041,0.08677231797011625
3042,0.08658688588606445
3043,0.08640210124044477
3044,0.0862179610952955
3045,0.08603446252809666
3046,0.08585160263168767
3047,0.08566937851418135
3048,0.0854877872988818
3049,0.08530682612420024
3050,0.08512649214357304
3051,0.08494678252537838
3052,0.08476769445285515
3053,0.08458922512402003
3054,0.0844113717515876
3055,0.08423413156288856
3056,0.08405750179978948
3057,0.0838814797186124
3058,0.08370606259005572
3059,0.08353124769911403
3060,0.08335703234499955
3061,0.08318341384106379
3062,0.08301038951471873
3063,0.08283795670735931
3064,0.08266611277428591
3065,0.0824948550846277
3066,0.08232418102126499
3067,0.08215408798075385
3068,0.0819845733732496
3069,0.08181563462243185
3070,0.08164726916542832
3071,0.08147947445274119
3072,0.08131224794817203
3073,0.08114558712874775
3074,0.08097948948464703
3075,0.0808139525191275
3076,0.08064897374845176
3077,0.08048455070181587
3078,0.08032068092127664
3079,0.08015736196168008
3080,0.07999459139058973
3081,0.07983236678821577
3082,0.07967068574734437
3083,0.07950954587326717
3084,0.07934894478371152
3085,0.07918888010877065
3086,0.07902934949083494
3087,0.07887035058452264
3088,0.07871188105661134
3089,0.07855393858597026
3090,0.07839652086349197
3091,0.07823962559202527
3092,0.07808325048630833
3093,0.07792739327290137
3094,0.07777205169012108
3095,0.07761722348797415
3096,0.07746290642809195
3097,0.07730909828366485
3098,0.07715579683937747
3099,0.07700299989134475
3100,0.0768507052470466
3101,0.07669891072526519
3102,0.07654761415602017
3103,0.07639681338050659
3104,0.076246506251032
3105,0.076096690630953
3106,0.07594736439461396
3107,0.07579852542728548
3108,0.07565017162510158
3109,0.07550230089500032
3110,0.07535491115466161
3111,0.0752080003324473
3112,0.07506156636734157
3113,0.07491560720888996
3114,0.0747701208171412
3115,0.07462510516258722
3116,0.07448055822610461
3117,0.07433647799889637
3118,0.07419286248243373
3119,0.07404970968839786
3120,0.073907017638623
3121,0.07376478436503892
3122,0.07362300790961447
3123,0.07348168632430037
3124,0.07334081767097388
3125,0.07320040002138221
3126,0.07306043145708743
3127,0.07292091006941093
3128,0.07278183395937833
3129,0.0726432012376654
3130,0.07250501002454333
3131,0.07236725844982468
3132,0.07222994465280981
3133,0.07209306678223369
3134,0.07195662299621251
3135,0.07182061146219082
3136,0.0716850303568893
3137,0.07154987786625243
3138,0.0714151521853966
3139,0.0712808515185589
3140,0.07114697407904468
3141,0.07101351808917825
3142,0.07088048178025066
3143,0.07074786339247015
3144,0.07061566117491155
3145,0.07048387338546681
3146,0.07035249829079518
3147,0.07022153416627416
3148,0.07009097929595007
3149,0.0699608319724903
3150,0.06983109049713367
3151,0.069701753179643
3152,0.06957281833825757
3153,0.06944428429964468
3154,0.06931614939885294
3155,0.06918841197926495
3156,0.06906107039255108
3157,0.068934122998622
3158,0.0688075681655834
3159,0.06868140426968986
3160,0.06855562969529852
3161,0.06843024283482438
3162,0.06830524208869504
3163,0.06818062586530563
3164,0.06805639258097412
3165,0.06793254065989719
3166,0.06780906853410609
3167,0.06768597464342266
3168,0.06756325743541584
3169,0.06744091536535832
3170,0.0673189468961834
3171,0.06719735049844233
3172,0.06707612465026164
3173,0.06695526783730064
3174,0.06683477855270949
3175,0.06671465529708762
3176,0.06659489657844178
3177,0.06647550091214462
3178,0.06635646682089438
3179,0.06623779283467277
3180,0.06611947749070532
3181,0.06600151933342083
3182,0.06588391691441112
3183,0.06576666879239089
3184,0.0656497735331585
3185,0.06553322970955629
3186,0.0654170359014313
3187,0.06530119069559671
3188,0.06518569268579243
3189,0.06507054047264725
3190,0.06495573266364002
3191,0.06484126787306219
3192,0.06472714472197927
3193,0.06461336183819373
3194,0.06449991785620748
3195,0.06438681141718475
3196,0.06427404116891482
3197,0.06416160576577573
3198,0.06404950386869775
3199,0.06393773414512631
3200,0.06382629526898737
3201,0.06371518592065001
3202,0.06360440478689164
3203,0.06349395056086275
3204,0.06338382194205068
3205,0.06327401763624574
3206,0.06316453635550577
3207,0.06305537681812132
3208,0.062946537748582
3209,0.06283801787754134
3210,0.06272981594178387
3211,0.06262193068419017
3212,0.06251436085370417
3213,0.06240710520529915
3214,0.06230016249994502
3215,0.06219353150457491
3216,0.062087210992052624
3217,0.06198119974113987
3218,0.06187549653646394
3219,0.06177010016848557
3220,0.06166500943346666
3221,0.06156022313343831
3222,0.06145574007616978
3223,0.061351559075136286
3224,0.06124767894948817
3225,0.06114409852401981
3226,0.06104081662913842
3227,0.060937832100833395
3228,0.06083514378064615
3229,0.06073275051563892
3230,0.06063065115836557
3231,0.060528844566840836
3232,0.06042732960451076
3233,0.060326105140223074
3234,0.06022517004819765
3235,0.06012452320799728
3236,0.060024163504498476
3237,0.059924089827862216
3238,0.059824301073505906
3239,0.0597247961420739
3240,0.05962557393940972
3241,0.0595266333765274
3242,0.05942797336958351
3243,0.05932959283984933
3244,0.059231490713682555
3245,0.05913366592250043
3246,0.05903611740275172
3247,0.058938844095889786
3248,0.05884184494834511
3249,0.0587451189114986
3250,0.058648664941654646
3251,0.058552482000014824
3252,0.05845656905265041
3253,0.058360925070477396
3254,0.058265549029229285
3255,0.05817043990943181
3256,0.0580755966963761
3257,0.05798101838009423
3258,0.05788670395533228
3259,0.05779265242152623
3260,0.057698862782775584
3261,0.05760533404781913
3262,0.057512065230009304
3263,0.05741905534728785
3264,0.05732630342216111
3265,0.057233808481674836
3266,0.0571415695573908
3267,0.057049585685361906
3268,0.056957855906108246
3269,0.056866379264593286
3270,0.05677515481019958
3271,0.05668418159670603
3272,0.056593458682263245
3273,0.05650298512937092
3274,0.05641276000485425
3275,0.05632278237984112
3276,0.056233051329738847
3277,0.05614356593421091
3278,0.05605432527715547
3279,0.05596532844668145
3280,0.055876574535087084
3281,0.05578806263883686
3282,0.05569979185853996
3283,0.05561176129892776
3284,0.055523970068832106
3285,0.0554364172811635
3286,0.05534910205288947
3287,0.055262023505012844
3288,0.055175180762550666
3289,0.05508857295451239
3290,0.055002199213879555
3291,0.054916058677583826
3292,0.054830150486486484
3293,0.05474447378535806
3294,0.05465902772285683
3295,0.05457381145150887
3296,0.05448882412768734
3297,0.05440406491159239
3298,0.05431953296723082
3299,0.05423522746239608
3300,0.054151147568648084
3301,0.0540672924612939
3302,0.05398366131936751
3303,0.0539002533256103
3304,0.05381706766645198
3305,0.05373410353199051
3306,0.05365136011597342
3307,0.0535688366157785
3308,0.053486532232394676
3309,0.05340444617040292
3310,0.05332257763795781
3311,0.053240925846768684
3312,0.053159490012080736
3313,0.05307826935265718
3314,0.05299726309076004
3315,0.05291647045213267
3316,0.05283589066598077
3317,0.0527555229649551
3318,0.052675366585133325
3319,0.05259542076600144
3320,0.0525156847504371
3321,0.0524361577846912
3322,0.05235683911837083
3323,0.05227772800442119
3324,0.05219882369910885
3325,0.05212012546200458
3326,0.05204163255596557
3327,0.05196334424711869
3328,0.05188525980484377
3329,0.051807378501756596
3330,0.05172969961369209
3331,0.05165222241968763
3332,0.05157494620196671
3333,0.05149787024592216
3334,0.051420993840100224
3335,0.05134431627618373
3336,0.05126783684897635
3337,0.05119155485638626
3338,0.05111546959941057
3339,0.05103958038211886
3340,0.05096388651163721
3341,0.050888387298133955
3342,0.05081308205480205
3343,0.050737970097844885
3344,0.05066305074646019
3345,0.05058832332282543
3346,0.05051378715208147
3347,0.050439441562318325
3348,0.050365285884559394
3349,0.05029131945274693
3350,0.050217541603726934
3351,0.05014395167723436
3352,0.05007054901587816
3353,0.04999733296512683
